participant_id,session_timestamp,game,round_timestamp,latency_ms,has_qoe,has_kb,has_mouse,has_score_png,has_dump,has_score_txt,has_results,has_replay,has_replay_json,round_path,missing_qoe,missing_kb,missing_mouse,ff_missing_score_png,ff_missing_score_txt,hl2_missing_dump,hl2_missing_score_txt,fitts_missing_results,rl_missing_replay,rl_missing_replay_json,score_txt_without_png,replay_json_without_replay,hl2_score_without_dump
14,2026-01-29_16-35-33,feeding_frenzy,2026-01-29_16-53-43,225,True,True,True,True,,True,,,,../experiment/14/2026-01-29_16-35-33/feeding_frenzy/2026-01-29_16-53-43_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
14,2026-01-29_16-35-33,feeding_frenzy,2026-01-29_16-52-53,150,True,True,True,True,,True,,,,../experiment/14/2026-01-29_16-35-33/feeding_frenzy/2026-01-29_16-52-53_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,dave_the_diver,2026-01-29_18-47-26,75,True,True,True,True,,True,,,,../experiment/15/2026-01-29_18-38-20/dave_the_diver/2026-01-29_18-47-26_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,dave_the_diver,2026-01-29_18-45-38,0,True,True,True,True,,True,,,,../experiment/15/2026-01-29_18-38-20/dave_the_diver/2026-01-29_18-45-38_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,dave_the_diver,2026-01-29_18-42-30,150,True,True,True,True,,True,,,,../experiment/15/2026-01-29_18-38-20/dave_the_diver/2026-01-29_18-42-30_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,dave_the_diver,2026-01-29_18-44-08,225,True,True,True,True,,True,,,,../experiment/15/2026-01-29_18-38-20/dave_the_diver/2026-01-29_18-44-08_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,rocket_league,2026-01-29_19-12-07,75,True,True,True,,,,,True,True,../experiment/15/2026-01-29_18-38-20/rocket_league/2026-01-29_19-12-07_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,rocket_league,2026-01-29_19-10-09,0,True,True,True,,,,,True,True,../experiment/15/2026-01-29_18-38-20/rocket_league/2026-01-29_19-10-09_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,rocket_league,2026-01-29_19-06-15,150,True,True,True,,,,,True,True,../experiment/15/2026-01-29_18-38-20/rocket_league/2026-01-29_19-06-15_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,rocket_league,2026-01-29_19-08-12,225,True,True,True,,,,,True,True,../experiment/15/2026-01-29_18-38-20/rocket_league/2026-01-29_19-08-12_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,half_life_2,2026-01-29_18-52-11,225,True,True,True,,True,True,,,,../experiment/15/2026-01-29_18-38-20/half_life_2/2026-01-29_18-52-11_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,half_life_2,2026-01-29_18-51-34,150,True,True,True,,True,True,,,,../experiment/15/2026-01-29_18-38-20/half_life_2/2026-01-29_18-51-34_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,half_life_2,2026-01-29_18-52-47,0,True,True,True,,True,True,,,,../experiment/15/2026-01-29_18-38-20/half_life_2/2026-01-29_18-52-47_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,half_life_2,2026-01-29_18-53-23,75,True,True,True,,True,True,,,,../experiment/15/2026-01-29_18-38-20/half_life_2/2026-01-29_18-53-23_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,fitts_law,2026-01-29_18-56-07,0,True,True,True,,,,True,,,../experiment/15/2026-01-29_18-38-20/fitts_law/2026-01-29_18-56-07_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,fitts_law,2026-01-29_18-54-45,150,True,True,True,,,,True,,,../experiment/15/2026-01-29_18-38-20/fitts_law/2026-01-29_18-54-45_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,fitts_law,2026-01-29_18-56-46,75,True,True,True,,,,True,,,../experiment/15/2026-01-29_18-38-20/fitts_law/2026-01-29_18-56-46_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,fitts_law,2026-01-29_18-55-25,225,True,True,True,,,,True,,,../experiment/15/2026-01-29_18-38-20/fitts_law/2026-01-29_18-55-25_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,feeding_frenzy,2026-01-29_19-02-05,0,True,True,True,True,,True,,,,../experiment/15/2026-01-29_18-38-20/feeding_frenzy/2026-01-29_19-02-05_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,feeding_frenzy,2026-01-29_19-01-13,225,True,True,True,True,,True,,,,../experiment/15/2026-01-29_18-38-20/feeding_frenzy/2026-01-29_19-01-13_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,feeding_frenzy,2026-01-29_19-02-58,75,True,True,True,True,,True,,,,../experiment/15/2026-01-29_18-38-20/feeding_frenzy/2026-01-29_19-02-58_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
15,2026-01-29_18-38-20,feeding_frenzy,2026-01-29_19-00-23,150,True,True,True,True,,True,,,,../experiment/15/2026-01-29_18-38-20/feeding_frenzy/2026-01-29_19-00-23_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,dave_the_diver,2026-01-30_15-03-59,75,True,True,True,True,,True,,,,../experiment/16/2026-01-30_14-58-25/dave_the_diver/2026-01-30_15-03-59_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,dave_the_diver,2026-01-30_15-00-57,225,True,True,True,True,,True,,,,../experiment/16/2026-01-30_14-58-25/dave_the_diver/2026-01-30_15-00-57_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,dave_the_diver,2026-01-30_15-05-29,150,True,True,True,True,,True,,,,../experiment/16/2026-01-30_14-58-25/dave_the_diver/2026-01-30_15-05-29_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,dave_the_diver,2026-01-30_15-02-29,0,True,True,True,True,,True,,,,../experiment/16/2026-01-30_14-58-25/dave_the_diver/2026-01-30_15-02-29_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,rocket_league,2026-01-30_15-20-56,225,True,True,True,,,,,True,True,../experiment/16/2026-01-30_14-58-25/rocket_league/2026-01-30_15-20-56_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,rocket_league,2026-01-30_15-24-51,75,True,True,True,,,,,True,True,../experiment/16/2026-01-30_14-58-25/rocket_league/2026-01-30_15-24-51_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,rocket_league,2026-01-30_15-22-51,0,True,True,True,,,,,True,True,../experiment/16/2026-01-30_14-58-25/rocket_league/2026-01-30_15-22-51_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,rocket_league,2026-01-30_15-26-46,150,True,True,True,,,,,False,False,../experiment/16/2026-01-30_14-58-25/rocket_league/2026-01-30_15-26-46_150ms,False,False,False,False,False,False,False,False,True,True,False,False,False
16,2026-01-30_14-58-25,half_life_2,2026-01-30_15-08-00,225,True,True,True,,True,True,,,,../experiment/16/2026-01-30_14-58-25/half_life_2/2026-01-30_15-08-00_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,half_life_2,2026-01-30_15-08-38,0,True,True,True,,True,True,,,,../experiment/16/2026-01-30_14-58-25/half_life_2/2026-01-30_15-08-38_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,half_life_2,2026-01-30_15-09-17,75,True,True,True,,True,True,,,,../experiment/16/2026-01-30_14-58-25/half_life_2/2026-01-30_15-09-17_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,half_life_2,2026-01-30_15-09-57,150,True,True,True,,True,True,,,,../experiment/16/2026-01-30_14-58-25/half_life_2/2026-01-30_15-09-57_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,fitts_law,2026-01-30_15-11-28,225,True,True,True,,,,True,,,../experiment/16/2026-01-30_14-58-25/fitts_law/2026-01-30_15-11-28_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,fitts_law,2026-01-30_15-12-48,75,True,True,True,,,,True,,,../experiment/16/2026-01-30_14-58-25/fitts_law/2026-01-30_15-12-48_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,fitts_law,2026-01-30_15-12-08,0,True,True,True,,,,True,,,../experiment/16/2026-01-30_14-58-25/fitts_law/2026-01-30_15-12-08_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,fitts_law,2026-01-30_15-13-28,150,True,True,True,,,,True,,,../experiment/16/2026-01-30_14-58-25/fitts_law/2026-01-30_15-13-28_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,feeding_frenzy,2026-01-30_15-16-54,75,True,True,True,True,,True,,,,../experiment/16/2026-01-30_14-58-25/feeding_frenzy/2026-01-30_15-16-54_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,feeding_frenzy,2026-01-30_15-15-06,225,True,True,True,True,,True,,,,../experiment/16/2026-01-30_14-58-25/feeding_frenzy/2026-01-30_15-15-06_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,feeding_frenzy,2026-01-30_15-17-50,150,True,True,True,True,,True,,,,../experiment/16/2026-01-30_14-58-25/feeding_frenzy/2026-01-30_15-17-50_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
16,2026-01-30_14-58-25,feeding_frenzy,2026-01-30_15-16-00,0,True,True,True,True,,True,,,,../experiment/16/2026-01-30_14-58-25/feeding_frenzy/2026-01-30_15-16-00_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,dave_the_diver,2026-01-30_16-07-25,0,True,True,True,True,,True,,,,../experiment/17/2026-01-30_15-51-05/dave_the_diver/2026-01-30_16-07-25_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,dave_the_diver,2026-01-30_16-08-52,75,True,True,True,True,,True,,,,../experiment/17/2026-01-30_15-51-05/dave_the_diver/2026-01-30_16-08-52_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,dave_the_diver,2026-01-30_16-10-20,150,True,True,True,True,,True,,,,../experiment/17/2026-01-30_15-51-05/dave_the_diver/2026-01-30_16-10-20_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,dave_the_diver,2026-01-30_16-11-49,225,True,True,True,True,,True,,,,../experiment/17/2026-01-30_15-51-05/dave_the_diver/2026-01-30_16-11-49_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,rocket_league,2026-01-30_15-57-37,0,True,True,True,,,,,True,True,../experiment/17/2026-01-30_15-51-05/rocket_league/2026-01-30_15-57-37_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,rocket_league,2026-01-30_16-01-31,150,True,True,True,,,,,True,True,../experiment/17/2026-01-30_15-51-05/rocket_league/2026-01-30_16-01-31_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,rocket_league,2026-01-30_16-03-28,225,True,True,True,,,,,True,True,../experiment/17/2026-01-30_15-51-05/rocket_league/2026-01-30_16-03-28_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,rocket_league,2026-01-30_15-59-34,75,True,True,True,,,,,True,True,../experiment/17/2026-01-30_15-51-05/rocket_league/2026-01-30_15-59-34_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,half_life_2,2026-01-30_15-43-37,150,True,True,True,,True,True,,,,../experiment/17/2026-01-30_15-51-05/half_life_2/2026-01-30_15-43-37_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,half_life_2,2026-01-30_15-42-25,0,True,True,True,,True,True,,,,../experiment/17/2026-01-30_15-51-05/half_life_2/2026-01-30_15-42-25_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,half_life_2,2026-01-30_15-44-13,225,True,True,True,,True,True,,,,../experiment/17/2026-01-30_15-51-05/half_life_2/2026-01-30_15-44-13_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,half_life_2,2026-01-30_15-43-01,75,True,True,True,,True,True,,,,../experiment/17/2026-01-30_15-51-05/half_life_2/2026-01-30_15-43-01_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,fitts_law,2026-01-30_15-46-10,75,True,True,True,,,,True,,,../experiment/17/2026-01-30_15-51-05/fitts_law/2026-01-30_15-46-10_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,fitts_law,2026-01-30_15-46-54,150,True,True,True,,,,True,,,../experiment/17/2026-01-30_15-51-05/fitts_law/2026-01-30_15-46-54_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,fitts_law,2026-01-30_15-47-33,225,True,True,True,,,,True,,,../experiment/17/2026-01-30_15-51-05/fitts_law/2026-01-30_15-47-33_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,fitts_law,2026-01-30_15-45-31,0,True,True,True,,,,True,,,../experiment/17/2026-01-30_15-51-05/fitts_law/2026-01-30_15-45-31_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,feeding_frenzy,2026-01-30_15-54-32,225,True,True,True,True,,True,,,,../experiment/17/2026-01-30_15-51-05/feeding_frenzy/2026-01-30_15-54-32_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,feeding_frenzy,2026-01-30_15-53-40,150,True,True,True,True,,True,,,,../experiment/17/2026-01-30_15-51-05/feeding_frenzy/2026-01-30_15-53-40_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,feeding_frenzy,2026-01-30_15-52-02,0,True,True,True,True,,True,,,,../experiment/17/2026-01-30_15-51-05/feeding_frenzy/2026-01-30_15-52-02_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2026-01-30_15-51-05,feeding_frenzy,2026-01-30_15-52-52,75,True,True,True,True,,True,,,,../experiment/17/2026-01-30_15-51-05/feeding_frenzy/2026-01-30_15-52-52_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,dave_the_diver,2026-02-03_15-14-04,225,True,True,True,True,,True,,,,../experiment/18/2026-02-03_14-54-44/dave_the_diver/2026-02-03_15-14-04_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,dave_the_diver,2026-02-03_15-12-37,150,True,True,True,True,,True,,,,../experiment/18/2026-02-03_14-54-44/dave_the_diver/2026-02-03_15-12-37_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,dave_the_diver,2026-02-03_15-11-07,75,True,True,True,True,,True,,,,../experiment/18/2026-02-03_14-54-44/dave_the_diver/2026-02-03_15-11-07_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,dave_the_diver,2026-02-03_15-15-34,0,True,True,True,True,,True,,,,../experiment/18/2026-02-03_14-54-44/dave_the_diver/2026-02-03_15-15-34_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,half_life_2,2026-02-03_14-57-18,225,True,True,True,,True,True,,,,../experiment/18/2026-02-03_14-54-44/half_life_2/2026-02-03_14-57-18_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,half_life_2,2026-02-03_14-56-40,150,True,True,True,,True,True,,,,../experiment/18/2026-02-03_14-54-44/half_life_2/2026-02-03_14-56-40_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,half_life_2,2026-02-03_14-57-55,0,True,True,True,,True,True,,,,../experiment/18/2026-02-03_14-54-44/half_life_2/2026-02-03_14-57-55_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,half_life_2,2026-02-03_14-55-50,75,True,True,True,,True,True,,,,../experiment/18/2026-02-03_14-54-44/half_life_2/2026-02-03_14-55-50_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,fitts_law,2026-02-03_15-01-24,0,True,True,True,,,,True,,,../experiment/18/2026-02-03_14-54-44/fitts_law/2026-02-03_15-01-24_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,fitts_law,2026-02-03_14-59-17,75,True,True,True,,,,True,,,../experiment/18/2026-02-03_14-54-44/fitts_law/2026-02-03_14-59-17_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,fitts_law,2026-02-03_15-00-43,225,True,True,True,,,,True,,,../experiment/18/2026-02-03_14-54-44/fitts_law/2026-02-03_15-00-43_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,fitts_law,2026-02-03_15-00-00,150,True,True,True,,,,True,,,../experiment/18/2026-02-03_14-54-44/fitts_law/2026-02-03_15-00-00_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,feeding_frenzy,2026-02-03_15-04-03,150,True,True,True,True,,True,,,,../experiment/18/2026-02-03_14-54-44/feeding_frenzy/2026-02-03_15-04-03_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,feeding_frenzy,2026-02-03_15-03-13,75,True,True,True,True,,True,,,,../experiment/18/2026-02-03_14-54-44/feeding_frenzy/2026-02-03_15-03-13_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,feeding_frenzy,2026-02-03_15-05-53,0,True,True,True,True,,True,,,,../experiment/18/2026-02-03_14-54-44/feeding_frenzy/2026-02-03_15-05-53_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2026-02-03_14-54-44,feeding_frenzy,2026-02-03_15-05-00,225,True,True,True,True,,True,,,,../experiment/18/2026-02-03_14-54-44/feeding_frenzy/2026-02-03_15-05-00_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,dave_the_diver,2026-02-03_16-50-13,150,True,True,True,True,,True,,,,../experiment/19/2026-02-03_16-24-09/dave_the_diver/2026-02-03_16-50-13_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,dave_the_diver,2026-02-03_16-51-53,225,True,True,True,True,,True,,,,../experiment/19/2026-02-03_16-24-09/dave_the_diver/2026-02-03_16-51-53_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,dave_the_diver,2026-02-03_16-55-07,75,True,True,True,True,,True,,,,../experiment/19/2026-02-03_16-24-09/dave_the_diver/2026-02-03_16-55-07_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,dave_the_diver,2026-02-03_16-53-27,0,True,True,True,True,,True,,,,../experiment/19/2026-02-03_16-24-09/dave_the_diver/2026-02-03_16-53-27_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,rocket_league,2026-02-03_16-42-02,225,True,True,True,,,,,True,True,../experiment/19/2026-02-03_16-24-09/rocket_league/2026-02-03_16-42-02_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,rocket_league,2026-02-03_16-39-59,150,True,True,True,,,,,True,True,../experiment/19/2026-02-03_16-24-09/rocket_league/2026-02-03_16-39-59_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,rocket_league,2026-02-03_16-46-01,75,True,True,True,,,,,True,True,../experiment/19/2026-02-03_16-24-09/rocket_league/2026-02-03_16-46-01_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,rocket_league,2026-02-03_16-44-01,0,True,True,True,,,,,True,True,../experiment/19/2026-02-03_16-24-09/rocket_league/2026-02-03_16-44-01_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,half_life_2,2026-02-03_16-25-23,150,True,True,True,,True,True,,,,../experiment/19/2026-02-03_16-24-09/half_life_2/2026-02-03_16-25-23_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,half_life_2,2026-02-03_16-26-08,225,True,True,True,,True,True,,,,../experiment/19/2026-02-03_16-24-09/half_life_2/2026-02-03_16-26-08_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,half_life_2,2026-02-03_16-26-50,0,True,True,True,,True,True,,,,../experiment/19/2026-02-03_16-24-09/half_life_2/2026-02-03_16-26-50_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,half_life_2,2026-02-03_16-27-34,75,True,True,True,,True,True,,,,../experiment/19/2026-02-03_16-24-09/half_life_2/2026-02-03_16-27-34_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,fitts_law,2026-02-03_16-31-38,75,True,True,True,,,,True,,,../experiment/19/2026-02-03_16-24-09/fitts_law/2026-02-03_16-31-38_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,fitts_law,2026-02-03_16-29-46,225,True,True,True,,,,True,,,../experiment/19/2026-02-03_16-24-09/fitts_law/2026-02-03_16-29-46_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,fitts_law,2026-02-03_16-30-56,0,True,True,True,,,,True,,,../experiment/19/2026-02-03_16-24-09/fitts_law/2026-02-03_16-30-56_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,fitts_law,2026-02-03_16-29-03,150,True,True,True,,,,True,,,../experiment/19/2026-02-03_16-24-09/fitts_law/2026-02-03_16-29-03_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,feeding_frenzy,2026-02-03_16-36-37,75,True,True,True,True,,True,,,,../experiment/19/2026-02-03_16-24-09/feeding_frenzy/2026-02-03_16-36-37_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,feeding_frenzy,2026-02-03_16-34-51,225,True,True,True,True,,True,,,,../experiment/19/2026-02-03_16-24-09/feeding_frenzy/2026-02-03_16-34-51_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,feeding_frenzy,2026-02-03_16-35-45,0,True,True,True,True,,True,,,,../experiment/19/2026-02-03_16-24-09/feeding_frenzy/2026-02-03_16-35-45_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2026-02-03_16-24-09,feeding_frenzy,2026-02-03_16-33-38,150,True,True,True,True,,True,,,,../experiment/19/2026-02-03_16-24-09/feeding_frenzy/2026-02-03_16-33-38_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,rocket_league,2026-01-23_17-24-16,150,True,True,True,,,,,True,True,../experiment/2/2026-01-23_17-09-15/rocket_league/2026-01-23_17-24-16_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,rocket_league,2026-01-23_17-22-22,75,True,True,True,,,,,True,True,../experiment/2/2026-01-23_17-09-15/rocket_league/2026-01-23_17-22-22_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,rocket_league,2026-01-23_17-26-12,225,True,True,True,,,,,True,True,../experiment/2/2026-01-23_17-09-15/rocket_league/2026-01-23_17-26-12_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,rocket_league,2026-01-23_17-28-12,0,True,True,True,,,,,True,True,../experiment/2/2026-01-23_17-09-15/rocket_league/2026-01-23_17-28-12_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,half_life_2,2026-01-23_17-38-41,75,True,True,True,,True,True,,,,../experiment/2/2026-01-23_17-09-15/half_life_2/2026-01-23_17-38-41_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,half_life_2,2026-01-23_17-39-18,150,True,True,True,,True,True,,,,../experiment/2/2026-01-23_17-09-15/half_life_2/2026-01-23_17-39-18_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,half_life_2,2026-01-23_17-40-38,0,True,True,True,,True,True,,,,../experiment/2/2026-01-23_17-09-15/half_life_2/2026-01-23_17-40-38_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,half_life_2,2026-01-23_17-40-01,225,True,True,True,,True,True,,,,../experiment/2/2026-01-23_17-09-15/half_life_2/2026-01-23_17-40-01_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,fitts_law,2026-01-23_17-11-27,75,True,True,True,,,,True,,,../experiment/2/2026-01-23_17-09-15/fitts_law/2026-01-23_17-11-27_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,fitts_law,2026-01-23_17-13-45,0,True,True,True,,,,True,,,../experiment/2/2026-01-23_17-09-15/fitts_law/2026-01-23_17-13-45_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,fitts_law,2026-01-23_17-12-11,150,True,True,True,,,,True,,,../experiment/2/2026-01-23_17-09-15/fitts_law/2026-01-23_17-12-11_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,fitts_law,2026-01-23_17-13-02,225,True,True,True,,,,True,,,../experiment/2/2026-01-23_17-09-15/fitts_law/2026-01-23_17-13-02_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,feeding_frenzy,2026-01-23_17-15-59,75,True,True,True,True,,True,,,,../experiment/2/2026-01-23_17-09-15/feeding_frenzy/2026-01-23_17-15-59_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,feeding_frenzy,2026-01-23_17-18-12,225,True,True,True,True,,True,,,,../experiment/2/2026-01-23_17-09-15/feeding_frenzy/2026-01-23_17-18-12_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,feeding_frenzy,2026-01-23_17-19-11,0,True,True,True,True,,True,,,,../experiment/2/2026-01-23_17-09-15/feeding_frenzy/2026-01-23_17-19-11_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2026-01-23_17-09-15,feeding_frenzy,2026-01-23_17-16-58,150,True,True,True,True,,True,,,,../experiment/2/2026-01-23_17-09-15/feeding_frenzy/2026-01-23_17-16-58_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
