participant_id,game,latency_ms,score,mean_time_ms,median_time_ms,throughput,n_trials,goals,saves,assists,shots,quality_rating,acceptable,game_display,score_z,score_pct_of_baseline
20,dave_the_diver,0,3.9,,,,,,,,,5.0,1.0,Dave the Diver,1.4280717500625464,100.0
20,rocket_league,150,152.0,,,,,1.0,0.0,0.0,0.0,5.0,1.0,Rocket League,-0.1386440639392243,75.24752475247524
20,rocket_league,75,48.0,,,,,0.0,0.0,0.0,2.0,5.0,1.0,Rocket League,-0.9483891010622494,23.762376237623762
20,rocket_league,0,202.0,,,,,1.0,1.0,0.0,1.0,5.0,1.0,Rocket League,0.2506564346776147,100.0
20,rocket_league,225,136.0,,,,,1.0,0.0,0.0,1.0,4.0,1.0,Rocket League,-0.2632202234966128,67.32673267326733
20,half_life_2,75,14.0,,,,,,,,,4.0,1.0,Half-Life 2,0.5272984250890309,87.5
20,half_life_2,150,13.0,,,,,,,,,3.0,1.0,Half-Life 2,0.22763156055755984,81.25
20,half_life_2,0,16.0,,,,,,,,,4.0,1.0,Half-Life 2,1.126632154151973,100.0
20,half_life_2,225,7.0,,,,,,,,,2.0,0.0,Half-Life 2,-1.5703696266312663,43.75
20,fitts_law,0,5.787571585841407,683.0125,664.4000000000001,5.787571585841407,32.0,,,,,5.0,1.0,Fitts Law,2.0133211683203114,100.0
20,fitts_law,75,4.154279976064553,898.4739130434784,859.0,4.154279976064553,23.0,,,,,3.0,1.0,Fitts Law,0.6313576507710933,71.7793277274962
20,fitts_law,225,2.036011112650033,1863.5333333333335,1879.75,2.036011112650033,12.0,,,,,2.0,0.0,Fitts Law,-1.1609556581788374,35.17902253910582
20,fitts_law,150,3.412070887560893,1148.1722222222222,1074.4499999999998,3.412070887560893,18.0,,,,,2.0,0.0,Fitts Law,0.0033584150157274077,58.955139248871
20,feeding_frenzy,225,140.0,,,,,,,,,3.0,0.0,Feeding Frenzy,-0.983939575945161,13.592233009708737
20,feeding_frenzy,150,190.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.8447028435000911,18.446601941747574
20,feeding_frenzy,75,140.0,,,,,,,,,3.0,1.0,Feeding Frenzy,-0.983939575945161,13.592233009708737
20,feeding_frenzy,0,1030.0,,,,,,,,,4.0,1.0,Feeding Frenzy,1.4944742615770845,100.0
21,rocket_league,75,72.0,,,,,0.0,0.0,0.0,1.0,4.0,1.0,Rocket League,-0.7615248617261666,59.01639344262295
21,rocket_league,225,20.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,Rocket League,-1.1663973802876793,16.39344262295082
21,rocket_league,0,22.0,,,,,0.0,0.0,0.0,0.0,4.0,1.0,Rocket League,-1.1508253603430056,18.0327868852459
21,rocket_league,150,122.0,,,,,1.0,0.0,0.0,1.0,4.0,1.0,Rocket League,-0.37222436310932766,100.0
21,half_life_2,75,13.0,,,,,,,,,4.0,1.0,Half-Life 2,0.22763156055755984,81.25
21,half_life_2,0,16.0,,,,,,,,,5.0,1.0,Half-Life 2,1.126632154151973,100.0
21,half_life_2,225,11.0,,,,,,,,,2.0,0.0,Half-Life 2,-0.37170216850538224,68.75
21,half_life_2,150,11.0,,,,,,,,,4.0,1.0,Half-Life 2,-0.37170216850538224,68.75
21,fitts_law,0,4.5838695834007055,832.7879999999999,778.9,4.5838695834007055,25.0,,,,,5.0,1.0,Fitts Law,0.9948427512290374,100.0
21,fitts_law,225,2.2265775589183536,1821.23,1689.1,2.2265775589183536,10.0,,,,,3.0,1.0,Fitts Law,-0.9997132475551749,48.57419083172276
21,fitts_law,150,2.354219629446592,1500.4800000000002,1262.0,2.354219629446592,15.0,,,,,4.0,1.0,Fitts Law,-0.8917125184027309,51.35878293683981
21,fitts_law,75,2.908905929848467,1123.9944444444443,1140.25,2.908905929848467,18.0,,,,,5.0,1.0,Fitts Law,-0.42238038796677835,63.45961369368612
21,feeding_frenzy,150,180.0,,,,,,,,,2.0,0.0,Feeding Frenzy,-0.872550189989105,26.08695652173913
21,feeding_frenzy,0,590.0,,,,,,,,,4.0,1.0,Feeding Frenzy,0.26919101606046864,85.5072463768116
21,feeding_frenzy,75,690.0,,,,,,,,,4.0,1.0,Feeding Frenzy,0.5476644809506086,100.0
21,feeding_frenzy,225,140.0,,,,,,,,,2.0,0.0,Feeding Frenzy,-0.983939575945161,20.28985507246377
22,dave_the_diver,225,3.9,,,,,,,,,3.0,1.0,Dave the Diver,1.4280717500625464,100.0
22,dave_the_diver,0,3.3,,,,,,,,,4.0,1.0,Dave the Diver,0.9161598282762565,84.61538461538461
22,dave_the_diver,75,3.9,,,,,,,,,3.0,1.0,Dave the Diver,1.4280717500625464,100.0
22,dave_the_diver,150,2.4,,,,,,,,,3.0,1.0,Dave the Diver,0.1482919455968219,61.53846153846154
22,rocket_league,225,20.0,,,,,0.0,0.0,0.0,0.0,2.0,1.0,Rocket League,-1.1663973802876793,12.987012987012985
22,rocket_league,0,48.0,,,,,0.0,0.0,0.0,1.0,2.0,1.0,Rocket League,-0.9483891010622494,31.16883116883117
22,rocket_league,150,154.0,,,,,1.0,0.0,0.0,2.0,3.0,1.0,Rocket League,-0.12307204399455073,100.0
22,rocket_league,75,82.0,,,,,0.0,0.0,0.0,0.0,3.0,1.0,Rocket League,-0.6836647620027989,53.246753246753244
22,half_life_2,225,12.0,,,,,,,,,2.0,0.0,Half-Life 2,-0.07203530397391118,75.0
22,half_life_2,75,16.0,,,,,,,,,3.0,1.0,Half-Life 2,1.126632154151973,100.0
22,half_life_2,0,13.0,,,,,,,,,4.0,1.0,Half-Life 2,0.22763156055755984,81.25
22,half_life_2,150,13.0,,,,,,,,,2.0,0.0,Half-Life 2,0.22763156055755984,81.25
22,fitts_law,150,2.8457457706440126,1482.142857142857,1347.3,2.8457457706440126,14.0,,,,,2.0,1.0,Fitts Law,-0.4758215709500679,56.912540586019055
22,fitts_law,225,2.0193675690836943,2182.755555555556,2032.6,2.0193675690836943,9.0,,,,,1.0,1.0,Fitts Law,-1.175038122004488,40.385666182526734
22,fitts_law,0,5.0002086382752156,686.1133333333333,675.8,5.0002086382752156,30.0,,,,,5.0,1.0,Fitts Law,1.3471162713545115,100.0
22,fitts_law,75,3.7055765639379974,950.6090909090909,913.65,3.7055765639379974,22.0,,,,,3.0,1.0,Fitts Law,0.25169994479446767,74.10843890738543
22,feeding_frenzy,0,1320.0,,,,,,,,,4.0,1.0,Feeding Frenzy,2.3020473097584904,100.0
22,feeding_frenzy,150,210.0,,,,,,,,,2.0,0.0,Feeding Frenzy,-0.7890081505220631,15.909090909090908
22,feeding_frenzy,75,240.0,,,,,,,,,3.0,1.0,Feeding Frenzy,-0.7054661110550211,18.181818181818183
22,feeding_frenzy,225,220.0,,,,,,,,,3.0,1.0,Feeding Frenzy,-0.7611608040330491,16.666666666666664
23,rocket_league,0,76.0,,,,,0.0,0.0,0.0,1.0,3.0,1.0,Rocket League,-0.7303808218368195,25.503355704697988
23,rocket_league,75,124.0,,,,,0.0,0.0,0.0,2.0,3.5,1.0,Rocket League,-0.3566523431646541,41.61073825503356
23,rocket_league,225,152.0,,,,,1.0,0.0,0.0,1.0,4.0,1.0,Rocket League,-0.1386440639392243,51.006711409395976
23,rocket_league,150,298.0,,,,,2.0,0.0,0.0,4.0,4.5,1.0,Rocket League,0.9981133920219456,100.0
23,half_life_2,225,9.0,,,,,,,,,1.5,0.0,Half-Life 2,-0.9710358975683243,52.94117647058824
23,half_life_2,75,14.0,,,,,,,,,4.0,1.0,Half-Life 2,0.5272984250890309,82.35294117647058
23,half_life_2,150,9.0,,,,,,,,,2.5,0.0,Half-Life 2,-0.9710358975683243,52.94117647058824
23,half_life_2,0,17.0,,,,,,,,,3.5,1.0,Half-Life 2,1.4262990186834439,100.0
23,fitts_law,225,2.1371775840675253,1678.2416666666666,1733.45,2.1371775840675253,12.0,,,,,2.0,0.0,Fitts Law,-1.0753565086691788,45.860677523053035
23,fitts_law,75,3.7139902829278038,1135.4222222222224,1074.0,3.7139902829278038,18.0,,,,,3.0,1.0,Fitts Law,0.25881897523656494,79.69675143463556
23,fitts_law,150,2.3343665179464756,1904.7749999999999,1531.35,2.3343665179464756,12.0,,,,,2.0,0.0,Fitts Law,-0.9085106673914137,50.09206108946959
23,fitts_law,0,4.660152661271127,826.0846153846154,790.8499999999999,4.660152661271127,26.0,,,,,4.0,1.0,Fitts Law,1.0593875208171768,100.0
23,feeding_frenzy,225,110.0,,,,,,,,,2.0,0.0,Feeding Frenzy,-1.0674816154122029,28.205128205128204
23,feeding_frenzy,0,360.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.37129795318685316,92.3076923076923
23,feeding_frenzy,150,190.0,,,,,,,,,2.5,1.0,Feeding Frenzy,-0.8447028435000911,48.717948717948715
23,feeding_frenzy,75,390.0,,,,,,,,,3.0,1.0,Feeding Frenzy,-0.2877559137198112,100.0
24,dave_the_diver,75,1.4,,,,,,,,,5.0,1.0,Dave the Diver,-0.7048945907136611,82.35294117647058
24,dave_the_diver,150,1.1,,,,,,,,,5.0,1.0,Dave the Diver,-0.9608505516068059,64.70588235294117
24,dave_the_diver,0,1.7,,,,,,,,,5.0,1.0,Dave the Diver,-0.4489386298205162,100.0
24,dave_the_diver,225,1.0,,,,,,,,,5.0,1.0,Dave the Diver,-1.0461692052378542,58.82352941176471
24,rocket_league,0,248.0,,,,,2.0,0.0,0.0,3.0,5.0,1.0,Rocket League,0.6088128934051066,100.0
24,rocket_league,150,24.0,,,,,0.0,0.0,0.0,0.0,5.0,1.0,Rocket League,-1.135253340398332,9.67741935483871
24,rocket_league,225,26.0,,,,,0.0,0.0,0.0,0.0,5.0,1.0,Rocket League,-1.1196813204536586,10.483870967741936
24,rocket_league,75,132.0,,,,,1.0,0.0,0.0,1.0,5.0,1.0,Rocket League,-0.2943642633859599,53.2258064516129
24,half_life_2,225,5.0,,,,,,,,,1.0,0.0,Half-Life 2,-2.1697033556942085,33.33333333333333
24,half_life_2,75,13.0,,,,,,,,,5.0,1.0,Half-Life 2,0.22763156055755984,86.66666666666667
24,half_life_2,150,15.0,,,,,,,,,5.0,1.0,Half-Life 2,0.8269652896205019,100.0
24,half_life_2,0,13.0,,,,,,,,,5.0,1.0,Half-Life 2,0.22763156055755984,86.66666666666667
24,fitts_law,0,4.098755564159351,977.6,904.45,4.098755564159351,22.0,,,,,5.0,1.0,Fitts Law,0.5843772394795373,100.0
24,fitts_law,75,2.851324495376948,1244.5888888888887,1244.8,2.851324495376948,18.0,,,,,3.0,0.0,Fitts Law,-0.4711012907446125,69.56561450772315
24,fitts_law,225,1.7538379063890446,2223.0833333333335,2252.95,1.7538379063890446,6.0,,,,,1.0,0.0,Fitts Law,-1.3997085387718218,42.78952181791681
24,fitts_law,150,2.0272470998052095,1549.5866666666666,1521.5,2.0272470998052095,15.0,,,,,2.0,0.0,Fitts Law,-1.1683710798624973,49.460063379529565
24,feeding_frenzy,150,160.0,,,,,,,,,5.0,1.0,Feeding Frenzy,-0.928244882967133,22.22222222222222
24,feeding_frenzy,225,420.0,,,,,,,,,1.0,0.0,Feeding Frenzy,-0.2042138742527692,58.333333333333336
24,feeding_frenzy,75,190.0,,,,,,,,,1.0,0.0,Feeding Frenzy,-0.8447028435000911,26.38888888888889
24,feeding_frenzy,0,720.0,,,,,,,,,1.0,0.0,Feeding Frenzy,0.6312065204176506,100.0
25,dave_the_diver,150,1.5,,,,,,,,,4.0,1.0,Dave the Diver,-0.6195759370826127,100.0
25,dave_the_diver,225,1.0,,,,,,,,,5.0,1.0,Dave the Diver,-1.0461692052378542,66.66666666666666
25,dave_the_diver,75,1.0,,,,,,,,,4.0,1.0,Dave the Diver,-1.0461692052378542,66.66666666666666
25,dave_the_diver,0,1.5,,,,,,,,,4.0,1.0,Dave the Diver,-0.6195759370826127,100.0
25,rocket_league,225,8.0,,,,,0.0,0.0,0.0,0.0,5.0,1.0,Rocket League,-1.2598294999557207,4.301075268817205
25,rocket_league,75,164.0,,,,,1.0,0.0,0.0,1.0,5.0,1.0,Rocket League,-0.045211944271182934,88.17204301075269
25,rocket_league,150,186.0,,,,,1.0,0.0,0.0,1.0,5.0,1.0,Rocket League,0.12608027512022624,100.0
25,rocket_league,0,180.0,,,,,1.0,0.0,0.0,2.0,4.0,1.0,Rocket League,0.07936421528620555,96.7741935483871
25,half_life_2,225,6.0,,,,,,,,,3.0,1.0,Half-Life 2,-1.8700364911627374,60.0
25,half_life_2,150,7.0,,,,,,,,,4.0,1.0,Half-Life 2,-1.5703696266312663,70.0
25,half_life_2,75,10.0,,,,,,,,,4.0,1.0,Half-Life 2,-0.6713690330368532,100.0
25,half_life_2,0,9.0,,,,,,,,,4.0,1.0,Half-Life 2,-0.9710358975683243,90.0
25,fitts_law,75,3.2613370000898767,1119.2833333333335,1038.7,3.2613370000898767,18.0,,,,,3.0,1.0,Fitts Law,-0.12418080216776972,79.11375090023395
25,fitts_law,0,4.122338990351464,913.7,813.5,4.122338990351464,21.0,,,,,4.0,1.0,Fitts Law,0.6043316887776438,100.0
25,fitts_law,225,1.842646074346574,2911.914285714286,2881.8,1.842646074346574,7.0,,,,,3.0,1.0,Fitts Law,-1.324566018328423,44.69904291372877
25,fitts_law,150,1.882032407569821,1807.3454545454545,1646.5,1.882032407569821,11.0,,,,,3.0,1.0,Fitts Law,-1.2912403860416077,45.65447945874441
25,feeding_frenzy,0,380.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.3156032602088252,100.0
25,feeding_frenzy,150,70.0,,,,,,,,,5.0,1.0,Feeding Frenzy,-1.1788710013682588,18.421052631578945
25,feeding_frenzy,75,210.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.7890081505220631,55.26315789473685
25,feeding_frenzy,225,160.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.928244882967133,42.10526315789473
26,rocket_league,0,142.0,,,,,1.0,0.0,0.0,2.0,4.5,1.0,Rocket League,-0.2165041636625921,93.42105263157895
26,rocket_league,225,114.0,,,,,1.0,0.0,0.0,1.0,3.0,0.0,Rocket League,-0.43451244288802193,75.0
26,rocket_league,150,18.0,,,,,0.0,0.0,0.0,1.0,4.0,1.0,Rocket League,-1.1819694002323529,11.842105263157894
26,rocket_league,75,152.0,,,,,1.0,0.0,0.0,1.0,3.5,1.0,Rocket League,-0.1386440639392243,100.0
26,half_life_2,0,13.0,,,,,,,,,4.0,1.0,Half-Life 2,0.22763156055755984,100.0
26,half_life_2,75,12.0,,,,,,,,,5.0,1.0,Half-Life 2,-0.07203530397391118,92.3076923076923
26,half_life_2,225,7.0,,,,,,,,,2.0,0.0,Half-Life 2,-1.5703696266312663,53.84615384615385
26,half_life_2,150,9.0,,,,,,,,,4.0,1.0,Half-Life 2,-0.9710358975683243,69.23076923076923
26,fitts_law,75,4.223401831882918,929.6227272727272,858.45,4.223401831882918,22.0,,,,,4.0,1.0,Fitts Law,0.6898431547891596,93.8319005577826
26,fitts_law,150,2.499144096279742,1284.7333333333333,1338.2,2.499144096279742,15.0,,,,,2.0,0.0,Fitts Law,-0.7690887782421796,55.52382881293193
26,fitts_law,225,2.1688688924641917,2087.67,1962.2,2.1688688924641917,10.0,,,,,3.0,0.0,Fitts Law,-1.0485418040778918,48.1860590920466
26,fitts_law,0,4.501029827571387,895.2208333333334,829.15,4.501029827571387,24.0,,,,,5.0,1.0,Fitts Law,0.9247502339629726,100.0
26,feeding_frenzy,75,220.0,,,,,,,,,4.5,1.0,Feeding Frenzy,-0.7611608040330491,27.848101265822784
26,feeding_frenzy,150,210.0,,,,,,,,,4.3,1.0,Feeding Frenzy,-0.7890081505220631,26.582278481012654
26,feeding_frenzy,0,790.0,,,,,,,,,5.0,1.0,Feeding Frenzy,0.8261379458407485,100.0
26,feeding_frenzy,225,110.0,,,,,,,,,3.0,0.0,Feeding Frenzy,-1.0674816154122029,13.924050632911392
27,dave_the_diver,225,2.2,,,,,,,,,3.0,0.0,Dave the Diver,-0.022345361665274475,53.658536585365866
27,dave_the_diver,75,2.5,,,,,,,,,4.0,1.0,Dave the Diver,0.23361059922787028,60.97560975609757
27,dave_the_diver,150,2.1,,,,,,,,,3.0,0.0,Dave the Diver,-0.10766401529632286,51.21951219512195
27,dave_the_diver,0,4.1,,,,,,,,,5.0,1.0,Dave the Diver,1.5987090573246427,100.0
27,rocket_league,150,142.0,,,,,1.0,0.0,0.0,1.0,4.0,1.0,Rocket League,-0.2165041636625921,30.406852248394006
27,rocket_league,75,130.0,,,,,1.0,0.0,0.0,1.0,5.0,1.0,Rocket League,-0.30993628333063344,27.8372591006424
27,rocket_league,0,467.0,,,,,4.0,0.0,0.0,4.0,5.0,1.0,Rocket League,2.3139490773468614,100.0
27,rocket_league,225,222.0,,,,,2.0,0.0,0.0,1.0,4.0,1.0,Rocket League,0.4063766341243503,47.53747323340471
27,half_life_2,0,21.0,,,,,,,,,5.0,1.0,Half-Life 2,2.624966476809328,100.0
27,half_life_2,225,10.0,,,,,,,,,2.5,0.0,Half-Life 2,-0.6713690330368532,47.61904761904761
27,half_life_2,150,14.0,,,,,,,,,2.0,0.0,Half-Life 2,0.5272984250890309,66.66666666666666
27,half_life_2,75,14.0,,,,,,,,,3.5,1.0,Half-Life 2,0.5272984250890309,66.66666666666666
27,fitts_law,150,2.7088003909230682,1313.62,1184.9,2.7088003909230682,15.0,,,,,2.0,0.0,Fitts Law,-0.5916940321434037,47.632977694138475
27,fitts_law,225,2.0408728041197115,2020.7363636363634,1432.8,2.0408728041197115,11.0,,,,,2.0,0.0,Fitts Law,-1.156842075396401,35.88778600333899
27,fitts_law,75,4.261749222691215,940.1478260869566,899.1,4.261749222691215,23.0,,,,,3.5,1.0,Fitts Law,0.7222897153255898,74.94085069638045
27,fitts_law,0,5.686817247321496,770.7517241379311,725.5,5.686817247321496,29.0,,,,,5.0,1.0,Fitts Law,1.9280707334097051,100.0
27,feeding_frenzy,225,320.0,,,,,,,,,3.5,1.0,Feeding Frenzy,-0.4826873391429091,36.36363636363637
27,feeding_frenzy,150,600.0,,,,,,,,,3.5,1.0,Feeding Frenzy,0.2970383625494826,68.18181818181817
27,feeding_frenzy,0,880.0,,,,,,,,,4.67,1.0,Feeding Frenzy,1.0767640642418743,100.0
27,feeding_frenzy,75,380.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.3156032602088252,43.18181818181818
3,dave_the_diver,150,1.9,,,,,,,,,3.0,1.0,Dave the Diver,-0.2783013225584196,54.285714285714285
3,dave_the_diver,225,1.5,,,,,,,,,1.0,1.0,Dave the Diver,-0.6195759370826127,42.857142857142854
3,dave_the_diver,75,3.5,,,,,,,,,4.0,1.0,Dave the Diver,1.0867971355383532,100.0
3,dave_the_diver,0,0.8,,,,,,,,,4.0,1.0,Dave the Diver,-1.2168065124999508,22.857142857142858
3,rocket_league,0,371.0,,,,,3.0,0.0,0.0,3.0,4.0,1.0,Rocket League,1.5664921200025306,100.0
3,rocket_league,150,18.0,,,,,0.0,0.0,0.0,0.0,3.0,1.0,Rocket League,-1.1819694002323529,4.8517520215633425
3,rocket_league,75,224.0,,,,,2.0,0.0,0.0,2.0,3.0,1.0,Rocket League,0.4219486540690239,60.37735849056604
3,rocket_league,225,128.0,,,,,1.0,0.0,0.0,1.0,2.0,1.0,Rocket League,-0.325508303275307,34.50134770889488
3,half_life_2,0,15.0,,,,,,,,,5.0,1.0,Half-Life 2,0.8269652896205019,100.0
3,half_life_2,150,12.0,,,,,,,,,1.0,1.0,Half-Life 2,-0.07203530397391118,80.0
3,half_life_2,225,12.0,,,,,,,,,1.0,1.0,Half-Life 2,-0.07203530397391118,80.0
3,half_life_2,75,13.0,,,,,,,,,4.0,1.0,Half-Life 2,0.22763156055755984,86.66666666666667
3,fitts_law,150,2.3860477614883178,1595.9833333333333,1441.1,2.3860477614883178,12.0,,,,,1.0,1.0,Fitts Law,-0.8647820443525923,46.25838755775056
3,fitts_law,0,5.158086754557742,834.4653846153847,754.9,5.158086754557742,26.0,,,,,4.0,1.0,Fitts Law,1.4807003757580435,100.0
3,fitts_law,225,2.289510173735324,1766.875,1832.05,2.289510173735324,12.0,,,,,1.0,1.0,Fitts Law,-0.9464645948219913,44.38681012319709
3,fitts_law,75,3.4552926525291254,1091.685,1026.3,3.4552926525291254,20.0,,,,,3.0,1.0,Fitts Law,0.03992928943437727,66.98787393360516
3,feeding_frenzy,150,190.0,,,,,,,,,1.0,1.0,Feeding Frenzy,-0.8447028435000911,14.615384615384617
3,feeding_frenzy,225,230.0,,,,,,,,,1.0,1.0,Feeding Frenzy,-0.7333134575440351,17.692307692307693
3,feeding_frenzy,0,1300.0,,,,,,,,,3.0,1.0,Feeding Frenzy,2.246352616780462,100.0
3,feeding_frenzy,75,690.0,,,,,,,,,3.0,1.0,Feeding Frenzy,0.5476644809506086,53.07692307692308
4,dave_the_diver,225,1.6,,,,,,,,,5.0,1.0,Dave the Diver,-0.5342572834515643,41.02564102564103
4,dave_the_diver,75,3.9,,,,,,,,,5.0,1.0,Dave the Diver,1.4280717500625464,100.0
4,dave_the_diver,150,3.5,,,,,,,,,,,Dave the Diver,1.0867971355383532,89.74358974358975
4,dave_the_diver,0,3.3,,,,,,,,,5.0,1.0,Dave the Diver,0.9161598282762565,84.61538461538461
4,rocket_league,150,359.0,,,,,3.0,0.0,0.0,3.0,3.8,1.0,Rocket League,1.4730600003344891,93.24675324675324
4,rocket_league,75,385.0,,,,,3.0,0.0,0.0,4.0,4.0,1.0,Rocket League,1.6754962596152454,100.0
4,rocket_league,0,260.0,,,,,2.0,0.0,0.0,3.0,3.6,1.0,Rocket League,0.7022450130731479,67.53246753246754
4,rocket_league,225,46.0,,,,,0.0,0.0,0.0,0.0,3.5,1.0,Rocket League,-0.963961121006923,11.948051948051948
4,half_life_2,150,10.0,,,,,,,,,4.0,1.0,Half-Life 2,-0.6713690330368532,52.63157894736842
4,half_life_2,75,16.0,,,,,,,,,4.5,1.0,Half-Life 2,1.126632154151973,84.21052631578947
4,half_life_2,0,19.0,,,,,,,,,5.0,1.0,Half-Life 2,2.025632747746386,100.0
4,half_life_2,225,13.0,,,,,,,,,3.0,1.0,Half-Life 2,0.22763156055755984,68.42105263157895
4,fitts_law,0,5.2861240692779345,745.2862068965516,695.9,5.2861240692779345,29.0,,,,,5.0,1.0,Fitts Law,1.5890355296087686,100.0
4,fitts_law,225,2.299464119860978,1791.1363636363637,1787.7,2.299464119860978,11.0,,,,,2.5,0.0,Fitts Law,-0.9380423447357474,43.500002832416996
4,fitts_law,75,4.205209279904285,1121.747368421053,1166.7,4.205209279904285,19.0,,,,,4.0,1.0,Fitts Law,0.67445004129057,79.55184601784615
4,fitts_law,150,3.203739416366419,1119.3526315789475,1091.7,3.203739416366419,19.0,,,,,3.5,1.0,Fitts Law,-0.17291536917854397,60.606587631683
4,feeding_frenzy,225,220.0,,,,,,,,,3.5,1.0,Feeding Frenzy,-0.7611608040330491,18.803418803418804
4,feeding_frenzy,150,530.0,,,,,,,,,4.2,1.0,Feeding Frenzy,0.10210693712638469,45.2991452991453
4,feeding_frenzy,75,780.0,,,,,,,,,5.0,1.0,Feeding Frenzy,0.7982905993517345,66.66666666666666
4,feeding_frenzy,0,1170.0,,,,,,,,,5.0,1.0,Feeding Frenzy,1.8843371124232804,100.0
5,dave_the_diver,75,3.5,,,,,,,,,4.0,1.0,Dave the Diver,1.0867971355383532,100.0
5,dave_the_diver,150,1.0,,,,,,,,,4.0,1.0,Dave the Diver,-1.0461692052378542,28.57142857142857
5,dave_the_diver,225,0.0,,,,,,,,,4.0,1.0,Dave the Diver,-1.8993557415483373,0.0
5,dave_the_diver,0,0.1,,,,,,,,,3.0,1.0,Dave the Diver,-1.814037087917289,2.857142857142857
5,feeding_frenzy,150,300.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.5383820321209372,41.66666666666667
5,feeding_frenzy,0,280.0,,,,,,,,,3.0,1.0,Feeding Frenzy,-0.5940767250989651,38.88888888888889
5,feeding_frenzy,75,720.0,,,,,,,,,4.0,1.0,Feeding Frenzy,0.6312065204176506,100.0
5,feeding_frenzy,225,190.0,,,,,,,,,3.0,1.0,Feeding Frenzy,-0.8447028435000911,26.38888888888889
6,dave_the_diver,75,2.0,,,,,,,,,2.0,0.0,Dave the Diver,-0.19298266892737123,95.23809523809523
6,dave_the_diver,150,1.1,,,,,,,,,3.0,0.0,Dave the Diver,-0.9608505516068059,52.38095238095239
6,dave_the_diver,225,2.1,,,,,,,,,2.0,0.0,Dave the Diver,-0.10766401529632286,100.0
6,dave_the_diver,0,1.9,,,,,,,,,3.0,1.0,Dave the Diver,-0.2783013225584196,90.47619047619047
6,rocket_league,225,72.0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,Rocket League,-0.7615248617261666,17.26618705035971
6,rocket_league,150,164.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,Rocket League,-0.045211944271182934,39.328537170263786
6,rocket_league,75,417.0,,,,,3.0,0.0,0.0,4.0,4.0,1.0,Rocket League,1.9246485787300223,100.0
6,rocket_league,0,304.0,,,,,2.0,0.0,0.0,3.0,4.0,0.0,Rocket League,1.0448294518559662,72.90167865707434
6,half_life_2,75,11.0,,,,,,,,,4.0,1.0,Half-Life 2,-0.37170216850538224,78.57142857142857
6,half_life_2,0,14.0,,,,,,,,,5.0,1.0,Half-Life 2,0.5272984250890309,100.0
6,half_life_2,225,2.0,,,,,,,,,1.0,0.0,Half-Life 2,-3.0687039492886217,14.285714285714285
6,half_life_2,150,8.0,,,,,,,,,2.0,0.0,Half-Life 2,-1.2707027620997953,57.14285714285714
6,fitts_law,150,2.8645290457942036,1236.3352941176472,1261.0,2.8645290457942036,17.0,,,,,1.0,0.0,Fitts Law,-0.45992863374138454,60.69897832883393
6,fitts_law,75,3.467886285811194,1020.3714285714285,997.0,3.467886285811194,21.0,,,,,2.0,0.0,Fitts Law,0.050585036176130235,73.4840356457104
6,fitts_law,225,1.6497481337441071,2587.45,1912.7,1.6497481337441071,8.0,,,,,1.0,0.0,Fitts Law,-1.48778115696457,34.957937104947064
6,fitts_law,0,4.719237662083452,1424.4923076923078,754.9,4.719237662083452,13.0,,,,,5.0,1.0,Fitts Law,1.1093806237439436,100.0
6,feeding_frenzy,150,300.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.5383820321209372,32.967032967032964
6,feeding_frenzy,75,910.0,,,,,,,,,4.0,1.0,Feeding Frenzy,1.1603061037089164,100.0
6,feeding_frenzy,0,300.0,,,,,,,,,3.0,1.0,Feeding Frenzy,-0.5383820321209372,32.967032967032964
6,feeding_frenzy,225,240.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.7054661110550211,26.373626373626376
7,rocket_league,225,156.0,,,,,1.0,0.0,0.0,2.0,4.0,1.0,Rocket League,-0.10750002404987717,96.29629629629629
7,rocket_league,0,162.0,,,,,1.0,0.0,0.0,1.0,4.0,1.0,Rocket League,-0.06078396421585649,100.0
7,rocket_league,150,4.0,,,,,0.0,0.0,0.0,0.0,3.0,1.0,Rocket League,-1.2909735398450677,2.4691358024691357
7,rocket_league,75,34.0,,,,,0.0,0.0,0.0,1.0,4.0,1.0,Rocket League,-1.0573932406749642,20.98765432098765
7,half_life_2,225,11.0,,,,,,,,,5.0,1.0,Half-Life 2,-0.37170216850538224,73.33333333333333
7,half_life_2,75,13.0,,,,,,,,,5.0,1.0,Half-Life 2,0.22763156055755984,86.66666666666667
7,half_life_2,0,15.0,,,,,,,,,5.0,1.0,Half-Life 2,0.8269652896205019,100.0
7,half_life_2,150,12.0,,,,,,,,,5.0,1.0,Half-Life 2,-0.07203530397391118,80.0
7,fitts_law,225,2.2075989845709474,1842.47,1777.0500000000002,2.2075989845709474,10.0,,,,,2.0,1.0,Fitts Law,-1.0157714316578865,45.185536449939754
